event_number, event_time[s], pp_height[adc]
188, 196.345059633255, 30411.0
189, 198.1850357055664, 7072.0
190, 198.73427772521973, 30499.0
191, 198.96352696418762, 43870.0
192, 199.18216490745544, 17998.0
193, 199.2353446483612, 30481.0
194, 201.03776502609253, 48590.0
195, 201.58706545829773, 18499.0
196, 202.98428964614868, 12265.0
197, 203.09102606773376, 18453.0
198, 203.29887342453003, 12872.0
199, 203.85337615013123, 47755.0
200, 207.17007446289062, 13704.0
201, 209.37240743637085, 19117.0
202, 209.6337811946869, 35839.0
203, 212.0439374446869, 17384.0
204, 212.16661429405212, 25317.0
205, 212.7798833847046, 29341.0
206, 213.48385047912598, 15820.0
207, 215.51571226119995, 39240.0
208, 216.18226981163025, 37858.0
209, 216.5607602596283, 31751.0
210, 216.66746735572815, 16375.0
211, 216.79540705680847, 29749.0
212, 218.8590955734253, 9825.0
213, 221.5412745475769, 7996.0
214, 221.7917354106903, 27593.0
215, 221.9038281440735, 27731.0
216, 222.0796992778778, 9137.0
217, 224.81557965278625, 11245.0
218, 225.59417486190796, 16109.0
219, 225.9778573513031, 38292.0
220, 226.80442571640015, 16543.0
221, 227.65750527381897, 19507.0
222, 228.14822340011597, 11446.0
223, 228.63888216018677, 16097.0
224, 228.96943831443787, 18216.0
225, 229.93454766273499, 22970.0
226, 230.36112761497498, 8674.0
227, 233.1981770992279, 19099.0
228, 234.91510796546936, 21415.0
229, 235.41641354560852, 35571.0
230, 235.8855812549591, 16883.0
231, 237.77893543243408, 9892.0
232, 238.2002992630005, 33809.0
233, 238.33897185325623, 20482.0
234, 240.44490909576416, 12071.0
235, 240.5515866279602, 13523.0
236, 240.9302842617035, 11225.0
237, 241.30362224578857, 12201.0
238, 242.42887163162231, 8550.0
239, 242.58350896835327, 13120.0
240, 242.96738386154175, 19954.0
241, 244.3804214000702, 27916.0
242, 245.99636244773865, 11166.0
243, 246.0869698524475, 21176.0
244, 249.03026342391968, 19217.0
245, 249.43037796020508, 8646.0
246, 250.13432502746582, 27928.0
247, 251.62187385559082, 18346.0
248, 251.85113167762756, 13899.0
249, 255.29626560211182, 11978.0
250, 255.4881489276886, 47097.0
251, 256.4051945209503, 25550.0
252, 257.50918459892273, 8904.0
253, 258.8158595561981, 21175.0
254, 259.71164989471436, 10321.0
255, 260.0954279899597, 13291.0
256, 260.8737416267395, 14100.0
257, 261.4604649543762, 14373.0
258, 262.30849862098694, 19804.0
259, 262.580500125885, 15569.0
260, 263.38039207458496, 11765.0
261, 263.71086835861206, 11902.0
262, 264.1055066585541, 46272.0
263, 264.1906657218933, 38244.0
264, 264.3453621864319, 16345.0
265, 264.8465826511383, 11174.0
266, 264.9211497306824, 41152.0
267, 265.6145691871643, 32125.0
268, 266.4092128276825, 23471.0
269, 266.7184717655182, 7022.0
270, 267.06511998176575, 9243.0
271, 269.13388228416443, 22648.0
272, 269.25119709968567, 9376.0
273, 270.5898847579956, 10823.0
274, 271.53377866744995, 17566.0
275, 272.5041949748993, 38323.0
276, 275.5065221786499, 31953.0
277, 276.67945528030396, 14592.0
278, 277.5272970199585, 32185.0
279, 278.19934129714966, 29053.0
280, 278.53533911705017, 12193.0
281, 278.56187558174133, 13645.0
282, 279.22329211235046, 22047.0
283, 280.3429090976715, 9207.0
284, 281.7078309059143, 34220.0
285, 282.0545883178711, 13252.0
286, 282.4225811958313, 27099.0
287, 283.11588287353516, 29409.0
288, 283.59583854675293, 22352.0
289, 284.1022369861603, 13563.0
290, 284.3153660297394, 10417.0
291, 286.6351354122162, 24011.0
292, 288.73595452308655, 46608.0
293, 288.98658442497253, 40933.0
294, 289.09321689605713, 16014.0
295, 289.2958650588989, 8311.0
296, 290.11186933517456, 36871.0
297, 290.1384012699127, 9121.0
298, 291.540896654129, 28101.0
299, 291.6476209163666, 11283.0
300, 291.7863121032715, 13773.0
301, 292.27161931991577, 22651.0
302, 292.34087014198303, 10012.0
303, 294.07916736602783, 22252.0
304, 295.00717663764954, 12516.0
305, 295.1351583003998, 8273.0
306, 296.12693333625793, 10399.0
307, 300.39852714538574, 11113.0
308, 301.98216342926025, 18417.0
309, 302.6060585975647, 11197.0
310, 303.4275047779083, 11662.0
311, 303.9286985397339, 40782.0
312, 304.35540652275085, 24998.0
313, 306.9734044075012, 28222.0
314, 307.54946732521057, 9800.0
315, 309.0371253490448, 8685.0
316, 310.71683073043823, 48165.0
317, 310.919504404068, 17113.0
318, 311.0368142127991, 29350.0
319, 311.052775144577, 20126.0
320, 311.06876254081726, 16722.0
321, 312.1035690307617, 40338.0
322, 313.2765395641327, 9713.0
323, 313.889616727829, 22494.0
324, 314.22558856010437, 14609.0
325, 314.6149055957794, 20954.0
326, 314.7161591053009, 9538.0
327, 314.92413449287415, 16565.0
328, 316.0494034290314, 14617.0
329, 317.8835129737854, 36188.0
330, 317.9367995262146, 33762.0
331, 319.14753913879395, 15034.0
332, 319.430184841156, 10125.0
333, 320.3688406944275, 14263.0
334, 321.20598006248474, 19700.0
335, 321.2698721885681, 13479.0
336, 322.1444272994995, 36737.0
337, 322.2083282470703, 13280.0
338, 324.3150157928467, 18299.0
339, 326.61846709251404, 8155.0
340, 327.4023063182831, 9421.0
341, 327.70628547668457, 31325.0
342, 328.28760719299316, 11705.0
343, 329.81798124313354, 27638.0
344, 330.6339120864868, 13561.0
345, 333.06571316719055, 14131.0
346, 336.3930642604828, 10879.0
347, 336.8624150753021, 22783.0
348, 337.04904413223267, 27742.0
349, 337.9236125946045, 14571.0
350, 338.5155050754547, 10641.0
351, 338.947297334671, 18541.0
352, 339.5712351799011, 26135.0
353, 340.27509927749634, 21073.0
354, 341.15504479408264, 10409.0
355, 341.18712639808655, 9833.0
356, 346.06617760658264, 21601.0
357, 346.540780544281, 8504.0
358, 347.0953826904297, 9226.0
359, 352.2411379814148, 10793.0
360, 353.17996740341187, 31103.0
361, 353.5530729293823, 30678.0
362, 354.4489326477051, 32839.0
363, 355.1312527656555, 15457.0
364, 356.2671902179718, 46646.0
365, 356.917861700058, 17494.0
366, 357.1153128147125, 15621.0
367, 361.2961778640747, 9915.0
368, 362.05824851989746, 13308.0
369, 362.2876169681549, 45791.0
370, 362.9382486343384, 23767.0
371, 365.30577850341797, 29535.0
372, 365.8655745983124, 10339.0
373, 367.44434332847595, 11483.0
374, 367.90295338630676, 45571.0
375, 368.86799931526184, 9818.0
376, 370.93701100349426, 31847.0
377, 371.69472002983093, 25282.0
378, 373.4860465526581, 18312.0
379, 374.25396823883057, 15534.0
380, 374.34463596343994, 39488.0
381, 375.3737871646881, 21269.0
382, 375.42698073387146, 13372.0
383, 375.65115880966187, 42994.0
384, 375.81640815734863, 16799.0
385, 377.1174340248108, 11925.0
386, 377.3894245624542, 24024.0
387, 378.2374122142792, 17597.0
388, 378.99999499320984, 32084.0
389, 380.5090181827545, 9387.0
390, 383.84729981422424, 15158.0
391, 385.9268488883972, 18085.0
392, 388.1718044281006, 28533.0
393, 388.5930621623993, 17755.0
394, 388.82771468162537, 9110.0
395, 389.7556014060974, 10816.0
396, 389.9260892868042, 27865.0
397, 390.6354739665985, 24584.0
398, 391.3448145389557, 15439.0
399, 392.83237886428833, 14180.0
400, 392.9496729373932, 30318.0
401, 395.7709074020386, 11020.0
402, 395.9200282096863, 26649.0
403, 396.06939005851746, 15776.0
404, 398.5009572505951, 8166.0
405, 398.698233127594, 27198.0
406, 399.78611159324646, 40792.0
407, 401.07090616226196, 11062.0
408, 402.4149212837219, 15291.0
409, 405.7424032688141, 15741.0
410, 406.4623992443085, 12527.0
411, 407.2517948150635, 29857.0
412, 407.35841369628906, 19547.0
413, 407.9342920780182, 21959.0
414, 409.0167005062103, 12934.0
415, 409.08056259155273, 34069.0
416, 409.84319734573364, 7889.0
417, 410.5684607028961, 23124.0
418, 411.570974111557, 36208.0
419, 412.10967922210693, 17922.0
420, 412.9788212776184, 14511.0
421, 413.3360676765442, 14509.0
422, 414.6852719783783, 35928.0
423, 414.9944224357605, 38842.0
424, 415.4744176864624, 29396.0
425, 416.4717400074005, 9297.0
426, 417.38355565071106, 10688.0
427, 417.74082469940186, 16099.0
428, 421.4361107349396, 15810.0
429, 422.1987495422363, 31259.0
430, 422.2732083797455, 8316.0
431, 422.60394406318665, 8511.0
432, 423.86784839630127, 33618.0
433, 425.2701036930084, 14328.0
434, 425.29141998291016, 18817.0
435, 426.1980001926422, 34255.0
436, 428.4164831638336, 22042.0
437, 429.2964222431183, 9274.0
438, 429.3817501068115, 29473.0
439, 430.64534091949463, 25219.0
440, 430.9279773235321, 19884.0
441, 431.55187129974365, 25436.0
442, 432.06914496421814, 22326.0
443, 432.9970054626465, 21902.0
444, 433.2476329803467, 17985.0
445, 433.46622681617737, 17006.0
446, 434.82090187072754, 38814.0
447, 435.3860855102539, 11780.0
448, 437.32718539237976, 10004.0
449, 437.4924683570862, 35704.0
450, 437.82297372817993, 15872.0
451, 438.14818382263184, 11703.0
452, 440.4201979637146, 47089.0
453, 441.26242852211, 15518.0
454, 441.2677867412567, 16239.0
455, 442.2436330318451, 13934.0
456, 444.0568678379059, 10433.0
457, 445.0005214214325, 21951.0
458, 447.5284230709076, 15047.0
459, 448.70156478881836, 6962.0
460, 449.7199718952179, 15422.0
461, 449.90649461746216, 21105.0
462, 450.50385093688965, 16475.0
463, 450.6799213886261, 16750.0
464, 454.167448759079, 8494.0
465, 455.6927099227905, 14777.0
466, 455.9645781517029, 33940.0
467, 456.0551519393921, 37542.0
468, 458.03868651390076, 12681.0
469, 458.6787705421448, 13407.0
470, 458.7212996482849, 17937.0
471, 458.89726734161377, 28806.0
472, 462.0274796485901, 8770.0
473, 464.4539694786072, 27258.0
474, 465.0405821800232, 19265.0
475, 466.3633875846863, 20511.0
476, 466.95501041412354, 15077.0
477, 467.0884475708008, 14299.0
478, 467.7123854160309, 28380.0
479, 467.88279366493225, 22888.0
480, 467.88817739486694, 14695.0
481, 468.93364095687866, 9141.0
482, 472.3676791191101, 8752.0
483, 475.96697878837585, 20490.0
484, 478.4630169868469, 8751.0
485, 478.479079246521, 11691.0
486, 478.57491636276245, 38791.0
487, 478.9854772090912, 30973.0
488, 479.5187005996704, 19209.0
489, 480.0571219921112, 7998.0
490, 480.46776509284973, 44681.0
491, 480.6757233142853, 9146.0
492, 481.10250782966614, 11572.0
493, 482.3237855434418, 18254.0
494, 482.41436743736267, 44300.0
495, 483.2834966182709, 12984.0
496, 484.6699664592743, 11032.0
497, 489.65048575401306, 19454.0
498, 489.71968126296997, 18634.0
499, 490.2371356487274, 10973.0
500, 492.0821089744568, 30203.0
501, 493.2392671108246, 20371.0
502, 496.3429067134857, 10295.0
503, 496.42283368110657, 13786.0
504, 497.4839231967926, 12846.0
505, 498.76922273635864, 30589.0
506, 500.1555781364441, 33710.0
507, 500.22485876083374, 22380.0
508, 500.95549416542053, 22424.0
509, 501.227436542511, 10057.0
510, 503.49389696121216, 39917.0
511, 503.8352062702179, 21163.0
512, 504.016562461853, 21966.0
513, 505.32823634147644, 14760.0
514, 505.3868715763092, 46267.0
515, 506.12284231185913, 15395.0
516, 506.3308255672455, 11027.0
517, 508.50672125816345, 25040.0
518, 508.59728813171387, 29064.0
519, 509.4186110496521, 7332.0
520, 509.919753074646, 21841.0
521, 510.7940800189972, 20244.0
522, 514.5644369125366, 11476.0
523, 515.3642666339874, 34568.0
524, 515.4602184295654, 14360.0
525, 515.7908689975739, 9554.0
526, 515.8600687980652, 9920.0
527, 517.4761393070221, 17594.0
528, 517.9560520648956, 12699.0
529, 519.2997877597809, 8192.0
530, 519.3796579837799, 17507.0
531, 520.1422426700592, 28252.0
532, 520.904887676239, 17316.0
533, 522.5156285762787, 9647.0
534, 522.968808889389, 13479.0
535, 525.7097499370575, 10437.0
536, 526.4351012706757, 36411.0
537, 527.9600682258606, 12816.0
538, 528.0241186618805, 34959.0
539, 528.9038918018341, 10049.0
540, 529.0211975574493, 18286.0
541, 529.0584540367126, 10135.0
542, 529.1651260852814, 28588.0
543, 531.4690322875977, 14922.0
544, 532.2474179267883, 14716.0
545, 532.9619569778442, 15102.0
546, 533.7673683166504, 24011.0
547, 534.1513617038727, 49346.0
548, 534.7698571681976, 20401.0
549, 535.0843303203583, 29466.0
550, 535.5002691745758, 7485.0
551, 535.5006399154663, 16868.0
552, 535.7828834056854, 14258.0
553, 537.5907535552979, 9515.0
554, 537.7293400764465, 10368.0
555, 538.3479857444763, 8521.0
556, 538.8118712902069, 13265.0
557, 538.8596820831299, 10059.0
558, 539.9686594009399, 18840.0
559, 540.2034306526184, 31007.0
560, 540.6033420562744, 14380.0
561, 541.1101365089417, 11760.0
562, 541.8833386898041, 19903.0
563, 542.4378707408905, 19780.0
564, 542.6031243801117, 15967.0
565, 542.6777305603027, 12071.0
566, 542.9443521499634, 25561.0
567, 543.4349775314331, 30881.0
568, 544.0109376907349, 9076.0
569, 547.8237791061401, 13889.0
570, 547.9677879810333, 13829.0
571, 548.8263001441956, 10041.0
572, 551.7806289196014, 14508.0
573, 554.4523267745972, 42924.0
574, 554.5000870227814, 11445.0
575, 554.7082595825195, 31986.0
576, 554.7294719219208, 22924.0
577, 554.7880966663361, 12150.0
578, 554.990797996521, 19886.0
579, 556.9691689014435, 25299.0
580, 558.2703425884247, 7724.0
581, 558.5581531524658, 8614.0
582, 561.0166203975677, 44998.0
583, 561.549928188324, 13934.0
584, 564.7814638614655, 7605.0
585, 565.0372657775879, 35608.0
586, 566.5412664413452, 19151.0
587, 566.6692335605621, 11470.0
588, 567.597058057785, 9040.0
589, 567.8422083854675, 21650.0
590, 569.1434314250946, 36415.0
591, 569.6607506275177, 14518.0
592, 569.9647130966187, 26187.0
593, 570.6633350849152, 9394.0
594, 570.9406700134277, 21268.0
595, 571.1859505176544, 23430.0
596, 571.9483225345612, 16356.0
597, 572.684282541275, 25199.0
598, 575.1640560626984, 8469.0
599, 576.6730399131775, 46396.0
600, 577.2168953418732, 44572.0
601, 577.2540736198425, 14166.0
602, 579.1743273735046, 11981.0
603, 579.5956516265869, 10953.0
604, 579.7128562927246, 28528.0
605, 580.8645575046539, 48092.0
606, 582.8696503639221, 35254.0
607, 585.194561958313, 13949.0
608, 585.6104807853699, 17108.0
609, 586.5116009712219, 21094.0
610, 587.5036580562592, 29009.0
611, 588.2663657665253, 46590.0
612, 588.5700626373291, 9993.0
613, 590.0043680667877, 18848.0
614, 590.2124741077423, 12119.0
615, 590.270989894867, 23384.0
616, 591.7269723415375, 21474.0
617, 592.207108259201, 10993.0
618, 593.4333882331848, 14100.0
619, 594.5638518333435, 23991.0
620, 595.6837823390961, 37926.0
621, 596.4999179840088, 15264.0
622, 597.1877770423889, 27729.0
623, 597.614444732666, 32413.0
624, 597.8701572418213, 11449.0
625, 597.8914215564728, 32856.0
626, 599.0379195213318, 42020.0
627, 599.8324978351593, 8835.0
628, 599.9496791362762, 10553.0
629, 601.2777688503265, 23162.0
630, 601.3043718338013, 19208.0
631, 601.7046146392822, 43335.0
632, 604.4027378559113, 13586.0
633, 604.5627746582031, 17670.0
634, 604.8825318813324, 18746.0
635, 604.8878531455994, 9098.0
636, 605.2291214466095, 22299.0
637, 605.2770621776581, 31622.0
638, 606.6581838130951, 23446.0
639, 609.7139484882355, 12731.0
640, 609.7350785732269, 11933.0
641, 609.9963607788086, 31798.0
642, 610.2630960941315, 15769.0
643, 610.3589625358582, 47123.0
644, 613.5586516857147, 31112.0
645, 613.830561876297, 9189.0
646, 613.8679013252258, 47921.0
647, 614.1452708244324, 14388.0
648, 614.7371101379395, 22474.0
649, 615.3982286453247, 10541.0
650, 616.2569468021393, 9948.0
651, 617.04616355896, 17079.0
652, 618.1926019191742, 11841.0
653, 618.28853058815, 14359.0
654, 620.1763091087341, 11337.0
655, 620.1870446205139, 25134.0
656, 620.4430100917816, 22691.0
657, 622.8745286464691, 19392.0
658, 623.200028181076, 9823.0
659, 624.0958235263824, 38352.0
660, 624.1810760498047, 31323.0
661, 624.2664983272552, 34302.0
662, 624.4743762016296, 14376.0
663, 624.6130945682526, 9874.0
664, 625.5144112110138, 28116.0
665, 626.0367810726166, 11565.0
666, 626.8207144737244, 14977.0
667, 628.0471103191376, 11956.0
668, 628.1004083156586, 8141.0
669, 628.3937985897064, 13587.0
670, 628.5112063884735, 23291.0
671, 629.7755146026611, 14641.0
672, 631.5830419063568, 9901.0
673, 632.995787858963, 14970.0
674, 634.5048062801361, 12136.0
675, 635.0271911621094, 10155.0
676, 635.7205274105072, 28835.0
677, 635.9498777389526, 32903.0
678, 636.2538886070251, 15747.0
679, 636.3872139453888, 12517.0
680, 636.883092880249, 28620.0
681, 637.0589425563812, 8767.0
682, 640.6371216773987, 17950.0
683, 641.2343578338623, 41143.0
684, 642.8982496261597, 11550.0
685, 643.1915731430054, 44578.0
686, 643.2987158298492, 15346.0
687, 643.4049873352051, 22060.0
688, 644.972562789917, 10361.0
689, 645.2766027450562, 43404.0
690, 646.5243234634399, 28048.0
691, 646.5989806652069, 16658.0
692, 648.4709160327911, 24190.0
693, 648.9346189498901, 12727.0
694, 649.6863694190979, 19039.0
695, 652.9551291465759, 24562.0
696, 653.371036529541, 13190.0
697, 653.5523869991302, 13446.0
698, 654.2884628772736, 9365.0
699, 655.6002922058105, 9167.0
700, 657.498565196991, 17074.0
701, 657.6958651542664, 37412.0
702, 657.7757437229156, 14071.0
703, 658.1278190612793, 13426.0
704, 658.4959909915924, 10570.0
705, 658.5544331073761, 31533.0
706, 659.2797553539276, 47178.0
707, 661.5727753639221, 10981.0
708, 661.9726257324219, 31100.0
709, 662.3191764354706, 30226.0
710, 662.9802839756012, 13113.0
711, 665.0121862888336, 9975.0
712, 665.5136163234711, 31319.0
713, 668.2971949577332, 17159.0
714, 668.8196866512299, 29041.0
715, 669.7423582077026, 10291.0
716, 671.1501798629761, 7394.0
717, 671.3741750717163, 31337.0
718, 671.5287959575653, 20188.0
719, 673.1977128982544, 35689.0
720, 673.2297134399414, 34166.0
721, 674.3764896392822, 22866.0
722, 675.5174388885498, 25294.0
723, 676.2319557666779, 29957.0
724, 676.525324344635, 16609.0
725, 677.2453751564026, 13364.0
726, 678.354407787323, 14135.0
727, 678.525063753128, 18155.0
728, 680.1623799800873, 12554.0
729, 680.6528077125549, 8339.0
730, 680.6740641593933, 35931.0
731, 681.7406167984009, 36119.0
732, 682.1032145023346, 9741.0
733, 682.3112046718597, 19119.0
734, 682.9564743041992, 8652.0
735, 682.9830434322357, 28492.0
736, 683.7243444919586, 14013.0
737, 684.9293375015259, 28025.0
738, 684.9505333900452, 17902.0
739, 686.907815694809, 12215.0
740, 688.0544459819794, 19764.0
741, 690.4272482395172, 34297.0
742, 691.9739270210266, 9941.0
743, 692.2779746055603, 11981.0
744, 694.4693574905396, 9132.0
745, 694.9224948883057, 11883.0
746, 696.6610567569733, 16643.0
747, 697.8289914131165, 29484.0
748, 698.9005928039551, 47605.0
749, 699.0872602462769, 32776.0
750, 700.4951927661896, 8370.0
751, 703.2680478096008, 14611.0
752, 703.6681206226349, 12231.0
753, 705.998263835907, 9183.0
754, 707.0220155715942, 10426.0
755, 708.6271905899048, 12095.0
756, 709.9709947109222, 10799.0
757, 710.3127596378326, 15315.0
758, 710.9627170562744, 44430.0
759, 713.3949830532074, 26979.0
760, 714.2210981845856, 18768.0
761, 714.6427929401398, 14239.0
762, 715.8740694522858, 19070.0
763, 716.0287652015686, 31246.0
764, 716.1086645126343, 27855.0
765, 716.82861328125, 14746.0
766, 717.607875585556, 10862.0
767, 718.3805005550385, 13653.0
768, 720.214962720871, 17186.0
769, 720.6096451282501, 31824.0
770, 720.7377090454102, 19569.0
771, 720.8975827693939, 17722.0
772, 722.5666162967682, 47637.0
773, 723.1691336631775, 15795.0
774, 723.3238184452057, 13294.0
775, 723.3504514694214, 21096.0
776, 725.0623066425323, 25936.0
777, 725.622395992279, 24760.0
778, 725.7131206989288, 10710.0
779, 726.6408822536469, 20071.0
780, 729.4989688396454, 33870.0
781, 731.0402574539185, 14802.0
782, 731.2109813690186, 9086.0
783, 732.0693137645721, 41304.0
784, 732.2826752662659, 12923.0
785, 733.2211172580719, 16759.0
786, 734.8849713802338, 11184.0
787, 735.6635711193085, 30691.0
788, 736.5008323192596, 10744.0
789, 737.0285558700562, 42623.0
790, 737.871123790741, 16939.0
791, 738.4471731185913, 10695.0
792, 739.2522048950195, 19531.0
793, 739.3641736507416, 31593.0
794, 741.1772122383118, 11227.0
795, 741.8492515087128, 39684.0
796, 741.9505300521851, 11038.0
797, 742.2653393745422, 9502.0
798, 742.5159969329834, 13423.0
799, 742.8839914798737, 37472.0
800, 743.1772112846375, 29854.0
801, 746.1953046321869, 28995.0
802, 747.5230088233948, 14595.0
803, 747.6296648979187, 29115.0
804, 748.5628342628479, 14290.0
805, 749.4428346157074, 26077.0
806, 751.3944973945618, 23602.0
807, 751.4422845840454, 13812.0
808, 752.5247936248779, 9192.0
809, 756.3537073135376, 14246.0
810, 756.4441902637482, 42700.0
811, 761.5799100399017, 26220.0
812, 762.0274894237518, 15846.0
813, 763.0942306518555, 7570.0
814, 764.6990766525269, 48089.0
815, 764.9284472465515, 32507.0
816, 765.5149779319763, 30508.0
817, 765.5788350105286, 21881.0
818, 766.4962320327759, 28382.0
819, 766.7362911701202, 17650.0
820, 767.8347852230072, 43798.0
821, 769.5890793800354, 30459.0
822, 770.6023824214935, 17338.0
823, 770.794499874115, 9347.0
